xbd_uid,disaster,disaster_type,peril,xbd_tier,event_split,best_utm,N_intact,N_minor,N_major,N_destroyed,N_unclassified,N_total,xbd_date_pre,xbd_date_post,xbd_catalog_id_pre,xbd_catalog_id_post,xbd_sensor_pre,xbd_sensor_post,xbd_perc_nan_pre,xbd_perc_nan_post,s2_mgrs_tile,s2_date_pre,s2_date_post,s2_cs_pre,s2_cs_post,s1_date_pre,s1_date_post,s1_orbit_pre,s1_orbit_post,s1_direction_pre,s1_direction_post,s1_ids_pre,s1_ids_post
hurricane-matthew_00000196,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,0,3,4,1,8,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9018484826142438,0.6665808895471815,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000197,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,5,8,15,1,29,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9567853030377069,0.7014635270663798,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000198,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,5,9,16,4,35,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9266871184491694,0.7917355074962009,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000199,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,1,2,7,4,14,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9084647511688982,0.7352150956863812,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000200,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,1,2,15,2,20,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9269444600389263,0.7843780806844368,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000201,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,2,0,2,0,4,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.2618885040283203,0.0,18QWF,2015-12-24,2016-10-09,0.8942005091057543,0.6964577128246072,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000202,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,2,5,5,6,18,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2016-06-11,2016-10-09,0.8578539903045691,0.768365418441187,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000203,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,2,2,11,0,15,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.267578125,0.0,18QWF,2015-12-24,2016-10-09,0.8962422267208028,0.7554510563011064,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000204,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,5,13,2,20,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9111426734239546,0.7312446519659328,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000205,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,6,17,1,24,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9327204847272936,0.7760414731982547,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000206,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,4,15,0,19,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9063173196128748,0.7385476077532985,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000207,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,3,9,26,2,40,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.901395724821241,0.768718647212119,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000208,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,0,2,5,7,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9365899847512288,0.7754938704123979,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000209,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,1,1,1,8,11,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9212396677398981,0.7434591520535536,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000210,hurricane-matthew,wind,storm,test,test,EPSG:32618,0,5,5,2,9,21,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.3871011734008789,0.0,18QWF,2016-06-11,2016-10-09,0.841318050735922,0.7458170547973655,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000211,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,5,3,22,0,30,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9060513436974342,0.7744142768567419,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000212,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,4,3,20,0,27,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9009662218571244,0.7784907698907698,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000213,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,1,0,4,2,7,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9080869293428947,0.7772113169458115,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000214,hurricane-matthew,wind,storm,hold,test,EPSG:32618,2,9,1,5,3,20,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9428422015876775,0.7654870210475112,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000215,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,4,4,7,3,19,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9343161443142525,0.7568061368381138,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000216,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,0,1,27,0,28,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9047863932075944,0.7909777511100654,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000217,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,3,5,4,2,14,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.8775795958591098,0.7744851552877812,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000218,hurricane-matthew,wind,storm,hold,test,EPSG:32618,1,6,10,8,3,28,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.8747453703769018,0.7665976247677934,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000219,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,2,0,4,0,6,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9061425339965206,0.8008714472508669,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000220,hurricane-matthew,wind,storm,hold,test,EPSG:32618,5,12,0,5,1,23,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9526211850032239,0.7578822543920568,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000221,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,4,8,10,1,23,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9334543551539615,0.7481985172213951,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000222,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,3,2,10,3,18,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9097176402514323,0.8066741703908841,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000223,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,16,5,12,1,35,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2016-06-11,2016-10-09,0.8567259193554301,0.7773479696644039,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000224,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,0,4,7,4,15,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9111838094909572,0.7993624394400193,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000225,hurricane-matthew,wind,storm,test,test,EPSG:32618,1,5,6,14,0,26,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9012240635822131,0.7888835187798586,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000226,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,2,0,6,4,12,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9516618844180846,0.7016809235815954,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000227,hurricane-matthew,wind,storm,test,test,EPSG:32618,0,0,2,5,0,7,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9156511548331914,0.802999982017005,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000228,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,3,2,8,2,15,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9433585232846429,0.740239150541466,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000229,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,0,2,12,1,15,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9109088306583446,0.7823638390718773,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000230,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,3,1,8,0,12,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.950682007867124,0.7130634619439344,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000231,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,8,6,17,2,33,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9219200945725173,0.7896872217654098,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000232,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,1,1,1,1,4,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9433418018618512,0.7271089571185135,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000233,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,6,0,6,0,12,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9046968020285369,0.7988392504680588,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000234,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,2,11,0,13,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9182750063231858,0.7744880952047444,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000235,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,2,3,37,0,42,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9293920704007238,0.7839352774816893,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000236,hurricane-matthew,wind,storm,test,test,EPSG:32618,2,7,14,20,1,44,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9321011754377533,0.7786628139760651,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000237,hurricane-matthew,wind,storm,train,test,EPSG:32618,2,10,5,14,0,31,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.905495112066447,0.796674444232437,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000238,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,1,0,4,0,5,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9152977415100726,0.7958731997244063,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000239,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,0,0,0,0,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.3337860107421875,0.0,18QWF,2016-06-11,2016-10-09,0.8570415773873612,0.7295833426656618,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000240,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,1,0,9,0,10,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9281916636090934,0.7755018399863314,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000241,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,2,4,3,1,10,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9357728782904731,0.7707347880712403,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000242,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,0,0,0,0,0,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9333190204031727,0.7781007500846433,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000243,hurricane-matthew,wind,storm,train,test,EPSG:32618,6,9,9,11,11,46,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2016-06-11,2016-10-09,0.8679118212129969,0.7729475342644279,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000244,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,5,1,26,2,34,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.9191665699810786,0.7873327307635929,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000245,hurricane-matthew,wind,storm,train,test,EPSG:32618,2,8,1,16,0,27,2013-06-09,2016-10-10,103001002468D900,104001002437EF00,WORLDVIEW02,WORLDVIEW03_VNIR,0.0,0.0,18QWF,2015-12-24,2016-10-09,0.905292467885039,0.783612249155841,2015-05-09,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
hurricane-matthew_00000246,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,5,1,5,10,21,2013-06-09,2016-10-11,103001002468D900,103001005F15AA00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QWF,2016-06-11,2016-10-09,0.8498361540069337,0.5230988402079721,2016-03-16,2016-10-17,4,77,ASCENDING,ASCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161017T230836_20161017T230905_002553_0044FC_A3A3
